AuthorID,Author,Date,Content,Attachments,Reactions,Label,Audit
210992229290868737,talihashi#9713,03-Mar-22 2:29,I've been waiting for an .37 to buy another Toon 😂,,,,
927331507805257768,domainbae#3895,03-Mar-22 2:29,"Ah, I understand.",,,,
927331507805257768,domainbae#3895,03-Mar-22 2:30,Anyone know the psychology or logic behind why the floor is at .3? I don't quite understand,,,,
881404879694884934,Krypp#1199,03-Mar-22 2:30,And its gone..,,,,
210992229290868737,talihashi#9713,03-Mar-22 2:30,feels more like a bottom every moment haha,,,,
839661385570189342,VIV#5517,03-Mar-22 2:31,People are taking profits .. i guess those who minted …also eth was doing good today … many people cashed out .. they will buy back,,👍 (2),,
191029900776439808,dev.eth#4837,03-Mar-22 2:31,Ngll,,,,
191029900776439808,dev.eth#4837,03-Mar-22 2:31,all it takes is another whale to sweep in,,,1,1
191029900776439808,dev.eth#4837,03-Mar-22 2:31,floor is seeing its lowest,,,0,0
881404879694884934,Krypp#1199,03-Mar-22 2:31,Someone bought this tiger for .67 and im suppper jealous,https://cdn.discordapp.com/attachments/948685781243953212/948769654820720660/Screenshot_20220302-213129.png,👀 (5),,
191029900776439808,dev.eth#4837,03-Mar-22 2:32,see like this is crazy,,,,
839661385570189342,VIV#5517,03-Mar-22 2:32,Are you seeing a 0.27 profit ?!,,,,
191029900776439808,dev.eth#4837,03-Mar-22 2:32,i would hold the tiger,,,,
705902453211660370,Ethawks#3333,03-Mar-22 2:32,look number 280 its nice too,,,,
705902453211660370,Ethawks#3333,03-Mar-22 2:32,no eth left to sweep 🙂,,,,
191029900776439808,dev.eth#4837,03-Mar-22 2:33,i definitely got the cleanest vest under an eth too,,,,
839661385570189342,VIV#5517,03-Mar-22 2:33,Ranks dont mean shit i suppose in this collection,,,,
159985870458322944,MEE6#4876,03-Mar-22 2:33,"GG @VIV, you just advanced to level 9!",,,,
705902453211660370,Ethawks#3333,03-Mar-22 2:34,101 & 8390,,,,
705902453211660370,Ethawks#3333,03-Mar-22 2:34,rare baground,,,,
210992229290868737,talihashi#9713,03-Mar-22 2:34,"yeah man look up #4,448 rarity. He doesn't look that rare. Just clean.",,,,
708491401972678798,Reksir#5971,03-Mar-22 2:34,Floor going back up!,,,1,1
708491401972678798,Reksir#5971,03-Mar-22 2:35,I could sweep a 2nd one,,🔥 (5),1,1
708491401972678798,Reksir#5971,03-Mar-22 2:35,im debating,,,,
881404879694884934,Krypp#1199,03-Mar-22 2:35,#9 trending on icy rn.,,,,
908749279923949630,JaysT#8370,03-Mar-22 2:35,If i had the money id do it rn haha,,,,
649604685736706068,Reeko_k#7970,03-Mar-22 2:35,"it goes up a bit and falls harder next, its ok have to wait and see",,,,
940784682491072543,BigToon#6296,03-Mar-22 2:35,Copped another 1!,,🚀 (9),,
708491401972678798,Reksir#5971,03-Mar-22 2:35,show it!,,,,
908749279923949630,JaysT#8370,03-Mar-22 2:36,👆👆,,,,
933442162161483830,Sninho.eth#8593,03-Mar-22 2:36,Just buy another one on floor!🚀,,🔥 (2),,
881404879694884934,Krypp#1199,03-Mar-22 2:36,Ayo lfgg,,,1,1
210992229290868737,talihashi#9713,03-Mar-22 2:37,you going to beat me to 10?,,,,
940784682491072543,BigToon#6296,03-Mar-22 2:37,,https://cdn.discordapp.com/attachments/948685781243953212/948770989435678770/IMG_7359.png,🔥 (7),,
938303178569580594,OneInaMilli#1038,03-Mar-22 2:42,if it get to .3 tmr im grabbing 4,,,,
191029900776439808,dev.eth#4837,03-Mar-22 2:43,when mine sells im buying a tiger forsure,,,,
191029900776439808,dev.eth#4837,03-Mar-22 2:44,if it sells lol,,,,
735507812985339915,dolsiope#0459,03-Mar-22 2:45,Looks like we bounced off .4,,,,
735507812985339915,dolsiope#0459,03-Mar-22 2:45,Hopefully we keep momentum,,💯 (3),,
923617880954794064,Leoccino#1303,03-Mar-22 2:46,Crazy seeing top 10%-ers out there for such a bargain,,,,
940784682491072543,BigToon#6296,03-Mar-22 2:48,Yeah,,,,
379801056252788746,Rebirthed#7766,03-Mar-22 2:51,I knew .4 was bottom,,,,
236344659394166784,flawlesss.eth#3780,03-Mar-22 2:53,this project will continue to rise.,,,1,1
118772447968231426,jvara.eth#6707,03-Mar-22 2:55,.45 was like .6 a few days in terms of fiat value,,,,
118772447968231426,jvara.eth#6707,03-Mar-22 2:55,Eth going up and the feds comment about nfts is likely why there’s a dip,,,0,1
118772447968231426,jvara.eth#6707,03-Mar-22 2:55,All macro,,,,
881404879694884934,Krypp#1199,03-Mar-22 2:56,10 till .5,,,,
314965647526199298,vinnigc#9911,03-Mar-22 2:56,Can We reach 2eth in 2 weeks?,,,,
118772447968231426,jvara.eth#6707,03-Mar-22 2:56,It’s possible,,,,
881404879694884934,Krypp#1199,03-Mar-22 2:57,Unrealistic but 1 eth+ might be possible,,,,
708491401972678798,Reksir#5971,03-Mar-22 2:57,I swept a pretty fire one like 15mins ago,https://cdn.discordapp.com/attachments/948685781243953212/948776007278686299/unnamed.png,🚀 (2),,
118772447968231426,jvara.eth#6707,03-Mar-22 2:57,We hit 1 eth in like a day,,🚀 (4),,
118772447968231426,jvara.eth#6707,03-Mar-22 2:57,I can def see us over 1 eth in. 2 weeks,,,,
379801056252788746,Rebirthed#7766,03-Mar-22 2:57,Pink fur is great,,,,
118772447968231426,jvara.eth#6707,03-Mar-22 2:57,War and the Feds impacting price,,,,
118772447968231426,jvara.eth#6707,03-Mar-22 2:58,Once things stabilize we’ll be back to 1eth in no time,,,,
159985870458322944,MEE6#4876,03-Mar-22 2:58,"GG @jvara.eth, you just advanced to level 7!",,,,
881404879694884934,Krypp#1199,03-Mar-22 2:58,63 sales in 3 hours.,,🎉 (9),,
803467912739815425,Fin|Skull#8463,03-Mar-22 3:00,@jvara.eth why are you so confident,,,,
159985870458322944,MEE6#4876,03-Mar-22 3:00,"GG @Fin|Skull, you just advanced to level 2!",,,,
118772447968231426,jvara.eth#6707,03-Mar-22 3:02,I saw it go from 0.06 to 1.2 eth in 5 days and community has been nothing but positive throughout the dips and runs,,🔥 (5),,
118772447968231426,jvara.eth#6707,03-Mar-22 3:02,Only saw it dip on external factors,,,,
118772447968231426,jvara.eth#6707,03-Mar-22 3:02,Plus the team is great and very in-sync with the community,,,,
482805898335617024,m8 | metroverse#2283,03-Mar-22 3:08,"Also the Team doesn't need shenanigans or paid influencers, the community carries this",,💯 (5),,
884891675447672852,Cavibo#2772,03-Mar-22 3:09,We bouncing. Never seen this much hype behind a WEEK old project. Fudders need to chilllll 😎,,"🔥 (5),💯 (5)",,
843579359289016381,Primo_NY#7561,03-Mar-22 3:10,We needed dip to get more holders,,,,
900208588755181649,whosthis#8641,03-Mar-22 3:11,I just had to grab another toon am I a go⁉️⁉️‼️😂,,,,
907524748584579092,Yoomoota maeno#7670,03-Mar-22 3:11,"if you are with the project from day one, then you will know why we are so confident..",,,,
900208588755181649,whosthis#8641,03-Mar-22 3:11,Goon*,,,,
708491401972678798,Reksir#5971,03-Mar-22 3:11,"#🐦┃toon-follow-toon 
I posted my recent sweep on twitters",,❤️ (1),,
843579359289016381,Primo_NY#7561,03-Mar-22 3:11,Lol I'm dieing for another,,,,
843579359289016381,Primo_NY#7561,03-Mar-22 3:12,Ain't nobody buying my other nfts,,,,
843579359289016381,Primo_NY#7561,03-Mar-22 3:12,Lol,,,,
900208588755181649,whosthis#8641,03-Mar-22 3:12,Slightly up tick so I had to grab another fomo kicked my behind,,,,
786427148885557259,GoldenDawn#3807,03-Mar-22 3:13,Only wish I sold near 1ETH so I could sweep the floor. This project going to 🚀🚀🚀,,,,
803467912739815425,Fin|Skull#8463,03-Mar-22 3:13,@GoldenDawn same,,,,
882545311665491998,boinnnn#8643,03-Mar-22 3:43,Now floors be swept????? or not?,,,,
262291232867221516,Fadings#9021,03-Mar-22 3:45,floor risin,,,1,1
708491401972678798,Reksir#5971,03-Mar-22 3:54,yea I swept 1 off floor when i saw it bouncing back up,,,1,1
382981872613064704,Austin#2088,03-Mar-22 3:57,Space is going crazy,,,,
382981872613064704,Austin#2088,03-Mar-22 3:57,4 away from .5 floor,,,,
236344659394166784,flawlesss.eth#3780,03-Mar-22 4:06,"i knew this was going to happen. the first dip we took i started stressing hard and i had some toonz give me a talk and tbh, when theres a dip it's healthy but in times like that, it may also be healthy to stop watching it and occupy yourself and come back to it later",,💯 (4),,
236344659394166784,flawlesss.eth#3780,03-Mar-22 4:06,i like where this floor is headed though,,,,
236344659394166784,flawlesss.eth#3780,03-Mar-22 4:06,"the lower the floor, the more buyers we get, the more volume traded we acquire",,🚀 (4),,
735507812985339915,dolsiope#0459,03-Mar-22 4:13,"looks like the low was .4, hopefully we rally back up to .6-.7 now",,,,
350750387646758913,FrenchMonkey 🧨#9321,03-Mar-22 4:13,"Ah nice, a dedicated channel",,,,
735507812985339915,dolsiope#0459,03-Mar-22 4:14,fingers crossed boys,,,,
908749279923949630,JaysT#8370,03-Mar-22 4:15,Back to .5,,,,
382981872613064704,Austin#2088,03-Mar-22 4:16,Let’s gooooo,,,1,1
382981872613064704,Austin#2088,03-Mar-22 4:17,.399 😅,,,,
735507812985339915,dolsiope#0459,03-Mar-22 4:17,lets keep this pushing to .7,,,,
735507812985339915,dolsiope#0459,03-Mar-22 4:17,atleast,,,,
236344659394166784,flawlesss.eth#3780,03-Mar-22 4:22,it actually got to .38 lol,,,,
191029900776439808,dev.eth#4837,03-Mar-22 4:26,Small floor sweep,,,1,1
191029900776439808,dev.eth#4837,03-Mar-22 4:26,Floor pumping,,🚀 (3),1,1
708491401972678798,Reksir#5971,03-Mar-22 4:26,"pump to .7 then dump and go back to .4 buy, then pump to .7 again jk lol",,🤣 (2),,
236344659394166784,flawlesss.eth#3780,03-Mar-22 4:28,playing with fire LOL,,,,
708491401972678798,Reksir#5971,03-Mar-22 4:29,I already did it! lol,,,,
708491401972678798,Reksir#5971,03-Mar-22 4:29,"the last pump I sold, it dumped hard and I bought back in, now we pumpin again",,💯 (1),1,1
236344659394166784,flawlesss.eth#3780,03-Mar-22 4:30,nice lol im kinda pissed we didnt sell when it hit 1.2,,😂 (2),1,1
236344659394166784,flawlesss.eth#3780,03-Mar-22 4:30,couldve bought more off the floor,,,,
708491401972678798,Reksir#5971,03-Mar-22 4:30,just leave 1 listed at 1.2 then,,,,
236344659394166784,flawlesss.eth#3780,03-Mar-22 4:30,I only have 1 LOL,,,,
832773217613119510,Stingray#3938,03-Mar-22 4:32,Paperhands right now,https://cdn.discordapp.com/attachments/948685781243953212/948799888685137931/30488-woody-harrelson-crying-money-b-8fc5.gif,,0,0
708491401972678798,Reksir#5971,03-Mar-22 4:33,rip,,,,
908749279923949630,JaysT#8370,03-Mar-22 4:55,How many listed until 1 eth ? Cant see it my os glitching,,,,
122912610084454410,EDIN#1729,03-Mar-22 4:57,We shmoooovin now,,,,
832773217613119510,Stingray#3938,03-Mar-22 4:58,,https://cdn.discordapp.com/attachments/948685781243953212/948806557410398218/Screen_Shot_2022-03-03_at_5.58.17_PM.png,,,
908749279923949630,JaysT#8370,03-Mar-22 4:58,Merci beaucoup my guy,,,,
735507812985339915,dolsiope#0459,03-Mar-22 5:00,It’s thick but we can knock it down slowly with volume,,,,
735507812985339915,dolsiope#0459,03-Mar-22 5:00,No homo,,,,
932135682057584650,luthfirahandy | Imaginary Ones 🌈#2952,03-Mar-22 5:04,Fingercross 2 eth in 2 weeks 🤞🤞,,,,
382981872613064704,Austin#2088,03-Mar-22 5:18,2 away from .54,,,,
740393777319116861,RJD1904💎#7143,03-Mar-22 5:26,"yooo, Rebel Wilson just copped a toon! LFG",,🔥 (2),,
934533500030320721,CuteMonsterDad#2902,03-Mar-22 5:27,How do you know?,,,,
740393777319116861,RJD1904💎#7143,03-Mar-22 5:27,posted on twitter,,,,
159985870458322944,MEE6#4876,03-Mar-22 5:27,"GG @RJD1904💎, you just advanced to level 4!",,,,
934533500030320721,CuteMonsterDad#2902,03-Mar-22 5:30,Nice. I just RT'd her tweet.,,,,
159985870458322944,MEE6#4876,03-Mar-22 5:30,"GG @CuteMonsterDad, you just advanced to level 8!",,,,
832773217613119510,Stingray#3938,03-Mar-22 5:35,Paperhands,https://cdn.discordapp.com/attachments/948685781243953212/948815753556164618/sweat-sweating.gif,,,
643478573209878528,Jazzman#9906,03-Mar-22 5:35,Pump it!,,,,
735507812985339915,dolsiope#0459,03-Mar-22 5:37,Someone with 2.6m followers bought a toon,,🔥 (1),,
735507812985339915,dolsiope#0459,03-Mar-22 5:37,And posted it,,,,
735507812985339915,dolsiope#0459,03-Mar-22 5:37,Rebel Wilson,,,,
912696964016111678,PoppaGolf ᶜʳᵒᵒᵏᶻ#6140,03-Mar-22 5:40,Hell yea,,,,
932135682057584650,luthfirahandy | Imaginary Ones 🌈#2952,03-Mar-22 5:40,Just saw it too. 🔥💯,,,,
912696964016111678,PoppaGolf ᶜʳᵒᵒᵏᶻ#6140,03-Mar-22 5:50,6 til .6,,🚀 (5),,
464982471759626240,BYNUM#5780,03-Mar-22 5:53,lets keep tthis upward trend going!,,🚀 (10),1,1
382981872613064704,Austin#2088,03-Mar-22 6:06,LETS GO,,,1,1
814262262306177075,Juicebox#1135,03-Mar-22 6:21,LEGGOOO,,,1,1
382981872613064704,Austin#2088,03-Mar-22 6:21,Huge wall at .69,,,,
230219693556760576,cash#4152,03-Mar-22 6:22,the poor folks who got absolutely slaughtered,,,,
907061356241514496,DejaVu#1788,03-Mar-22 6:24,thank you paperhands,,,,
780170559232147529,shags#2838,03-Mar-22 6:24,Someone forgot to delist zombies lol. Wasted,,,,
780170559232147529,shags#2838,03-Mar-22 6:24,Rebel Wilson for real?,,👀 (10),,
780170559232147529,shags#2838,03-Mar-22 6:31,Big fan!,,,,
708491401972678798,Reksir#5971,03-Mar-22 6:43,Lmfaooo,,,,
708491401972678798,Reksir#5971,03-Mar-22 6:43,"Like that one who sold for a $1,800 loss",,kekw (2),,
780170559232147529,shags#2838,03-Mar-22 6:43,No doubt ppl got fucking wrecked and they deserve it,,‼️ (2),,
464982471759626240,BYNUM#5780,03-Mar-22 6:44,I bought in at .34 and now am trying to sell my toonz for .8 so I can buy another one off floor while its still low and use the extra eth for liquidity,,,,
780170559232147529,shags#2838,03-Mar-22 6:44,These paper hands are disgusting,,,,
791397320784216094,mattymcterpntime#5625,03-Mar-22 6:47,Happy to get this one for .41,https://cdn.discordapp.com/attachments/948685781243953212/948833934320492574/IMG_0140.png,🔥 (14),,
797865930406625311,RendeR#6431,03-Mar-22 6:47,SHEESH!,,,,
780170559232147529,shags#2838,03-Mar-22 6:48,Nice!,,,,
791397320784216094,mattymcterpntime#5625,03-Mar-22 6:52,Got 5 at .3-.75 feeling ok,,,,
418400402602459147,LegendPhoenix.eth#6278,03-Mar-22 6:57,I have a feeling this is going to run quite high,,,,
851124020752678952,Jidhun mg#6081,03-Mar-22 7:01,"Most of the projects are down only , so HODL for long run",,✅ (3),,
476872357991022613,Complex#1304,03-Mar-22 7:20,love the eyes haha 👀,,,,
791397320784216094,mattymcterpntime#5625,03-Mar-22 7:21,Thank you!! That’s why I scooped!,,"🎉 (3),❤️ (2)",,
886548197080719380,Kfowl#1125,03-Mar-22 7:26,"Robot floor rank 129 for 1.95ETH, next is 2.5ETH

https://opensea.io/assets/0x19b86299c21505cdf59ce63740b240a9c822b5e4/2046",,,,
929173062442688602,TrizzNorf|LBDX/APELETES/TOONZ#3195,03-Mar-22 7:28,"I believe if we list based off rank as well ‼️ We will also skyrocket floor wise but that’s just thoughts , maybe create a system on what we list based on rank but that’s just thoughts , either or organically we gonna fucking ORBIT with time 🚀",,,,
307701856459685888,jackofalltrades#9400,03-Mar-22 7:41,Louder for the people in the back my dude!,,🚀 (1),,
929173062442688602,TrizzNorf|LBDX/APELETES/TOONZ#3195,03-Mar-22 7:43,highaf just thinking 🗣🌌📈,,,,
307701856459685888,jackofalltrades#9400,03-Mar-22 7:44,Dude you are 100% right though,,,,
159985870458322944,MEE6#4876,03-Mar-22 7:44,"GG @jackofalltrades, you just advanced to level 2!",,,,
929173062442688602,TrizzNorf|LBDX/APELETES/TOONZ#3195,03-Mar-22 7:46,appreciate the vibe for my thought dude 🗣 should be talked about in a upcoming spaces in near future,,,,
307701856459685888,jackofalltrades#9400,03-Mar-22 7:50,I agree bro. Should for sure be talked about in spaces soon! Problem is getting everyone on the same page,,‼️ (1),,
621697937298292736,adu#4651,03-Mar-22 7:52,this channel is cringe,,,,
621697937298292736,adu#4651,03-Mar-22 7:52,yes,,,,
944896135942770688,Riley J#8546,03-Mar-22 7:59,The collection keeps growing. I might have to cop another one before they get out of reach,,,,
940784682491072543,BigToon#6296,03-Mar-22 8:04,It ain’t,,,,
621697937298292736,adu#4651,03-Mar-22 8:04,this is paperhand chat 🏃‍♂️ 💨,,,,
697140633428688947,whatsupdawg#6263,03-Mar-22 8:06,this monkey is in for some biizzznizzz,,,,
365742562511683585,joruji#6091,03-Mar-22 8:17,Looks nice,,,,
940784682491072543,BigToon#6296,03-Mar-22 8:26,Copped another!,,,,
262291232867221516,Fadings#9021,03-Mar-22 9:06,I got a mamba jersey for you if you want one 🔥,,😂 (2),,
940784682491072543,BigToon#6296,03-Mar-22 9:06,I want a tiger,,,,
401965026585346068,Preme#2765,03-Mar-22 9:15,Which one,,,,
621697937298292736,adu#4651,03-Mar-22 9:16,what'd yall think the floor is gonna be this weekend,,,,
262291232867221516,Fadings#9021,03-Mar-22 9:16,4850,,,,
401965026585346068,Preme#2765,03-Mar-22 9:16,Damn why so low for Kobe bro,,,,
621697937298292736,adu#4651,03-Mar-22 9:16,cringe,,,,
262291232867221516,Fadings#9021,03-Mar-22 9:16,idk man I need money I got 0$ rn 😂,,,,
262291232867221516,Fadings#9021,03-Mar-22 9:17,I got another one so im not trippin even if it Moons like I think it well,,,,
262291232867221516,Fadings#9021,03-Mar-22 9:17,will*,,,,
401965026585346068,Preme#2765,03-Mar-22 9:17,Ahh I got you bro it’ll sell bro,,,,
401965026585346068,Preme#2765,03-Mar-22 9:18,If it has the black base I would’ve been copped,,,,
262291232867221516,Fadings#9021,03-Mar-22 9:18,rip,,,,
262291232867221516,Fadings#9021,03-Mar-22 9:18,I like em too but idk I guess ppl dont wanna buy it for a lil more 🤷,,,,
500621833830400010,Degen Stone#2419,03-Mar-22 9:40,yoo what happen to the floor,,,,
500621833830400010,Degen Stone#2419,03-Mar-22 9:40,i was sleeping,,,,
500621833830400010,Degen Stone#2419,03-Mar-22 9:40,a whale sweep the floor ?,,,,
299382233960022029,Mango.Man#4436,03-Mar-22 9:52,I think dropping the creator commission is having a good effect on the fllor,,,,
427872551868432396,Winternacht#3069,03-Mar-22 9:55,I believe going as low as 3.5% would be a good move since it would encourage more trading and higher volume,,,,
427872551868432396,Winternacht#3069,03-Mar-22 9:56,"8.5% is alright when you trade NFTs for 0.1, at 1 it already is some cost",,,,
196795430208536595,Caleus.eth#9831,03-Mar-22 9:57,i think one step at a time imo,,,,
790907310867349514,Dannystern#8596,03-Mar-22 9:57,"Can someone explain to me how a project like wonderpals which minted 2 days ago, already has a volume of 7.3k?",,,,
790907310867349514,Dannystern#8596,03-Mar-22 9:57,Like what makes that project appealing,,,,
196795430208536595,Caleus.eth#9831,03-Mar-22 9:57,and that they are verified already lmao,,,,
790907310867349514,Dannystern#8596,03-Mar-22 9:57,Honest question,,,,
379801056252788746,Rebirthed#7766,03-Mar-22 10:01,We bounced off that .4 floor pretty hard! Lets get it,,,,
893806531152343120,Pedrito#6634,03-Mar-22 10:06,How can we be verified on os btw? Is there a proposal for doing it?,,,,
654012151647830026,Morpheus#3395,03-Mar-22 10:10,4.2069 eth,,,,
847735733456207883,FTK94#1093,03-Mar-22 10:16,People are still making offers for below 1eth 🤣,,,,
196795430208536595,Caleus.eth#9831,03-Mar-22 10:17,founders need to just file for it i believe.,,,,
210992229290868737,talihashi#9713,03-Mar-22 10:21,"Bro, you guys moved that floor up quick while I was asleep.",,🔥 (5),1,1
310298232507072512,dadaJERM#0996,03-Mar-22 10:46,this is probably the only project ive been a part of where i honestly dont even worry about the floor its crazy,,,,
307971533257834507,Tugles#1031,03-Mar-22 11:10,gm guys,,,,
908749279923949630,JaysT#8370,03-Mar-22 11:18,Did we pass .7 earlier?,,,,
482805898335617024,m8 | metroverse#2283,03-Mar-22 11:21,"XD we just did a Floor 2x in this red market, this project is nuts",,,,
482805898335617024,m8 | metroverse#2283,03-Mar-22 11:24,,https://cdn.discordapp.com/attachments/948685781243953212/948903583301111878/Screenshot_20220303-052338.png,,,
310298232507072512,dadaJERM#0996,03-Mar-22 11:30,this project always turns around quick i love it,,🔥 (1),,
940784682491072543,BigToon#6296,03-Mar-22 11:41,Yes - woke up to 0.65,,,,
382981872613064704,Austin#2088,03-Mar-22 11:44,8 away from .7,,,,
944825621459116063,kjn#7185,03-Mar-22 11:58,"The true toon fans know exactly what is going on, that’s why we’re turning it around",,💪 (6),,
940415930117271633,tinksam <3 <3 <3#5048,03-Mar-22 12:16,Wow rebel Wilson just bought Toonz made me join,,🚀 (1),,
940415930117271633,tinksam <3 <3 <3#5048,03-Mar-22 12:16,Is the floor going up,,,,
940415930117271633,tinksam <3 <3 <3#5048,03-Mar-22 12:16,I wish I had bought earlier,,,,
697921847639015444,yreddog#1315,03-Mar-22 12:21,Push the floor!,,,,
759605358443495504,brandocommamdo#4383,03-Mar-22 12:26,Awesome! Welcome to the community!,,👍 (1),,
872675788015681617,leon.nb#5122,03-Mar-22 12:26,Nope. Highest earlier was 0.68,,,,
210992229290868737,talihashi#9713,03-Mar-22 12:28,"I'm glad I delisted one, price moved up faster then I expected and someone snagged one from me.",,👍 (1),1,1
700502512364552262,Mert.eth#0337,03-Mar-22 12:46,ngl I listed mine at 1.49999 and going sleep for a week,,😂 (2),,
912696964016111678,PoppaGolf ᶜʳᵒᵒᵏᶻ#6140,03-Mar-22 12:56,Still close to that number rn. Ppl in America will be waking up soon and it’ll increase to ab .8 by 4pm eastern,,🔥 (1),,
912696964016111678,PoppaGolf ᶜʳᵒᵒᵏᶻ#6140,03-Mar-22 12:56,that’s my prediction,,,,
872675788015681617,leon.nb#5122,03-Mar-22 12:59,Fingers-crossed,,,,
83987409871568896,polarzombies#7850,03-Mar-22 13:02,I only minted 2 but I don't ever see it going down to those prices so I don't see a point in not holding 🤷‍♂️,,"🔥 (3),💯 (2)",,
728360048513908766,Neelz.eth#5252,03-Mar-22 13:05,thin floor for rarest background,https://cdn.discordapp.com/attachments/948685781243953212/948929081045581874/Screenshot_40.png,🔥 (3),,
382981872613064704,Austin#2088,03-Mar-22 13:17,You can still buy in before it goes back up to 1 eth!,,,1,1
579672297258876941,pxddy#0001,03-Mar-22 13:19,laminate or hardwood?,,,,
915995347132756049,Kebizha Hustler | Dape#0109,03-Mar-22 13:19,That’s my crew 🤪,"https://cdn.discordapp.com/attachments/948685781243953212/948932640944300115/IMG_3625.png,https://cdn.discordapp.com/attachments/948685781243953212/948932641162395738/IMG_3624.png,https://cdn.discordapp.com/attachments/948685781243953212/948932641451806770/IMG_3623.png",🔥 (2),,
290600475294826517,gema#1338,03-Mar-22 13:49,what happens to the floor? it's supposed to be 100?,,,,
709853516444729405,Mrcryptowatch#8059,03-Mar-22 13:50,"The floor is at 100, we just need ot build the ladder to get there 😂",,,,
290600475294826517,gema#1338,03-Mar-22 13:50,"wait nvm, I traveled to the wrong time, from the future.",,😂 (1),,
940415930117271633,tinksam <3 <3 <3#5048,03-Mar-22 13:56,Does rarity matter?,,,,
912696964016111678,PoppaGolf ᶜʳᵒᵒᵏᶻ#6140,03-Mar-22 14:00,not in my opinion,,👍 (1),,
912696964016111678,PoppaGolf ᶜʳᵒᵒᵏᶻ#6140,03-Mar-22 14:00,floor needs a good sweep,,,,
407814220059770883,protocol#8541,03-Mar-22 14:13,Rarity does definitely matter but only if it looks good. Clean > Ugly rare.,,👍 (1),,
83987409871568896,polarzombies#7850,03-Mar-22 14:14,is this ugly?,https://cdn.discordapp.com/attachments/948685781243953212/948946422395441162/unnamed.png,,,
407814220059770883,protocol#8541,03-Mar-22 14:15,I think it looks cool. Has good vibes!,,,,
407814220059770883,protocol#8541,03-Mar-22 14:15,Ugly = bored apes with eyes hanging out. Rare but not popular.,,,,
83987409871568896,polarzombies#7850,03-Mar-22 14:16,this one is less rare but I think it's pretty clean,https://cdn.discordapp.com/attachments/948685781243953212/948946893940068362/unnamed_1.png,❤️ (3),,
407814220059770883,protocol#8541,03-Mar-22 14:16,That’s a good one. Like the earring and the beanie.,,,,
83987409871568896,polarzombies#7850,03-Mar-22 14:17,"the beanie matches the fur, the chain matches the logo on the coat, and the earing matches the teeth",,,,
159985870458322944,MEE6#4876,03-Mar-22 14:17,"GG @polarzombies, you just advanced to level 4!",,,,
736594371670966343,blockbyt#8941,03-Mar-22 14:19,gmgm,,,,
942872948631568394,spectre#2379,03-Mar-22 14:20,yesss,,🔥 (1),,
942872948631568394,spectre#2379,03-Mar-22 14:22,I'm almost sure that no one gives more than 0.8 but it looks super clean,https://cdn.discordapp.com/attachments/948685781243953212/948948391264649216/bm0o9hDwG0Vsw5qj9gWe0uAf6K633aogf4VsmDrEoZPV9Pekuko623F3_MCQOOpUOeDNShUDGkE6WQaljapLtCUGGodVcDoAjLwss0.png,👍 (3),,
407814220059770883,protocol#8541,03-Mar-22 14:25,I don’t own this one but it looks pretty awesome,https://cdn.discordapp.com/attachments/948685781243953212/948949263260450856/IMG_3428.png,,,
940415930117271633,tinksam <3 <3 <3#5048,03-Mar-22 14:27,I love this one how much?,,,,
83987409871568896,polarzombies#7850,03-Mar-22 14:29,not sellin,,😭 (2),,
780953072775856149,kvzk#4943,03-Mar-22 14:31,Hell no that one is awesome!! I love the jersey ones. Is that one listed?,"https://cdn.discordapp.com/attachments/948685781243953212/948950846442471484/IMG_8783.png,https://cdn.discordapp.com/attachments/948685781243953212/948950846849306644/IMG_8780.png",,,
879420893519028295,Nay#7921,03-Mar-22 14:34,Yoooo guys ! Anyone willing to accept an offer for .5 ??? I keep chasing the floor but missing it ! 😅😿,,,,
642831506938658856,hadibano#1909,03-Mar-22 14:38,,https://cdn.discordapp.com/attachments/948685781243953212/948952621757124608/IMG_6894.png,👀 (1),,
83987409871568896,polarzombies#7850,03-Mar-22 14:38,"nah, neither of my 2 are listed",,,,
879420893519028295,Nay#7921,03-Mar-22 14:39,Is that a yes lol ?,,,,
780953072775856149,kvzk#4943,03-Mar-22 14:39,Fair enough! That one is dope though,,,,
642831506938658856,hadibano#1909,03-Mar-22 14:40,Hahahaha no sorry,,,,
642831506938658856,hadibano#1909,03-Mar-22 14:40,Not selling till 10eth😂😂,,🚀 (1),,
879420893519028295,Nay#7921,03-Mar-22 14:40,Hahaha it’s okkkk !,,,,
879420893519028295,Nay#7921,03-Mar-22 14:40,👏👏👏,,,,
793875226807107585,Dronerchirag#8213,03-Mar-22 14:42,We need to cross that .65 to .7 resistance mark,,,,
793875226807107585,Dronerchirag#8213,03-Mar-22 14:43,Only 3 more before we cross .7 and then I guess we will uplift,,,,
384336153018630146,Fochi#6909,03-Mar-22 14:44,"I hope so, but we are stuck in the upside then downside cycle",,,,
384336153018630146,Fochi#6909,03-Mar-22 14:45,,"https://cdn.discordapp.com/attachments/948685781243953212/948954326787821638/image0.png,https://cdn.discordapp.com/attachments/948685781243953212/948954327102398506/image1.png",,,
793875226807107585,Dronerchirag#8213,03-Mar-22 14:49,"Hey upside downside is still okay not gonna lie, those waves are making people coming in and when they see the uptrend they stay. We get paper hands eliminated the ones that are here for 500-1000$. But it we stick I guess we can reach 2-3 Eth easily",,🎉 (2),,
314965647526199298,vinnigc#9911,03-Mar-22 14:56,Agree!,,,,
